product_name,product_url,product_type,price,Concern List,Skin Type,ingredients,Concern List_
Emma Hardie Plump and Glow Hydrating Mist 90ml,https://www.lookfantastic.com/emma-hardie-plump-and-glow-hydrating-mist-90ml/12184584.html,Mist,£42.00,['Redness'],Dry,"['propanediol', 'glycerin', 'polysorbate-20', 'ribose', 'sodium benzoate', 'ci 77019', 'propylene glycol', 'phenoxyethanol', 'potassium sorbate', 'parfum', 'polypodium vulgare rhizome extract', 'geraniol', 'limonene', 'sodium hydroxide', 'aloe barbadenis extract', 'disodium edta', 'panthenol', 'citronellol', 'citric acid', 'amaranthus caudatus seed extract', 'sodium hyaluronate', 'linalool', 'mentha aquatica extract', 'ci 77861', 'cetraria islandica thallus extract', 'sphagnum magellanicum extract', 'citral', 'farnesol', 'sorbic acid', 'titanium dioxide']",'Redness'
Holika Holika Good Cera Super Ceramide Mist,https://www.lookfantastic.com/holika-holika-good-cera-super-ceramide-mist/11693550.html,Mist,£17.95,['Redness'],Dry,"['methylpropanediol', 'pentylene glycol', 'glycerin', 'diphenyl dimethicon', 'triethylhexanoin', 'polyglyceryl-10 myristate', 'xanthan gum', 'amaranthus caudatus seed extract', 'ulmus davidiana root extract', 'centella asiatica extract', 'ficus carica fruit extract', 'bacillus ferment', 'ethylhexyl glycerin', 'sodium citrate', 'hydrogenated lecithin', 'carbomer', 'citric acid', 'disodium edta', 'dipropylene glycol', 'butylene glycol', 'decyl glucoside', 'citrus aurantium bergamia', 'alteromonas extract', 'lavandula angustifolia', 'chamomilla recutita flower oil', 'citrus aurantium dulcis', 'cymbopogon schoenanthus oil', 'pelargonium graveolens extract', 'sodium lauroyl', 'glycerylamidoethyl methacrylate/stearyl methacrylate copolymer', 'phytosphingosine', 'cholesterol', 'ceramide np', 'ceramide ap', 'ceramide eop']",'Redness'
Eve Lom Face Mist 15ml,https://www.lookfantastic.com/eve-lom-face-mist-15ml/12061603.html,Mist,£12.00,"['Acne-prone', 'Enlarged pores']",Oily,"['rosa damascena', 'propanediol', 'betaine', 'xylitylglucoside', 'maris aqua', 'zinc pca', 'anhydroxylitol', 'ectoin', 'xylitol', 'polyglyceryl-4 coco-caprylate', 'potassium sorbate', 'disodium edta', 'polyquaternium-51', 'tephrosia purpurea seed extract', 'magnesium aspartate', 'zinc gluconate', 'rosa damascena', 'phenoxyethanol', 'copper gluconate', 'hydrolyzed rhodophyceae extract', 'ethylhexyl glycerin', 'geraniol', 'citronellol']","'Acne-prone', 'Enlarged pores'"
Sarah Chapman Skinesis Liquid Facial D-Stress 75ml,https://www.lookfantastic.com/sarah-chapman-skinesis-liquid-facial-d-stress-75ml/11735203.html,Mist,£42.00,['Redness'],Dry,"['pentylene glycol', 'polysorbate-20', 'phenoxyethanol', 'thermus thermophillus ferment', 'butylene glycol', 'ribose', 'sodium pca', 'decylene glycol', 'panthenol', 'cedrus atlantica bark oil', 'parfum', '1,2-hexanediol', 'dipotassium glycyrrhizate', 'glycerin', 'jasminum officinale extract', 'pelargonium graveolens extract', 'santalum spicata wood oil', 'biosaccharide', 'biosaccharide', 'phenyl ethyl alcohol', 'phytol', 'rosa damascena', 'citric acid', 'ahnfeltia concinna extract', 'caprylyl glycol', 'methyl eugenol', 'alcohol', 'alpha-cedrene', 'geranyl acetate', 'indole', 'longifolene', 'tetramethyl-1-hexadecan-3-ol', 'biosaccharide', 'chlorphenesin', 'hexacarboxymethyl dipeptide-12', 'propylene glycol', 'acetyl tetrapeptide-40', 'acetyl hexapeptide-37', 'acetyl hexapeptide-49', 'sodium dehydroacetate', 'lactic acid', 'palmitoyl tetrapeptide-50', 'polyvinyl alcohol', 'heptapeptide-15 palmitate', 'potassium sorbate', 'benzyl cinnamate', 'citral', 'eugenol', 'farnesol', 'hydroxycitronellal', 'nerol', 'anisyl alcohol', 'benzyl salicylate', 'cinnamal', 'cinnamyl alcohol', 'coumarin', 'isoeugenol', 'limonene', 'benzyl alcohol', 'benzyl acetate', 'benzyl benzoate', 'citronellol', 'geraniol', 'linalool']",'Redness'
OSKIA SPF Vitamin Mist 100ml,https://www.lookfantastic.com/oskia-spf-vitamin-mist-100ml/12190875.html,Mist,£46.00,"['Acne-prone', 'Enlarged pores']",Oily,"['zinc oxide', 'ethyl oleate', 'capric triglyceride', 'diisopropyl adipate', 'isostearyl alcohol', 'octyldodecanol', 'echium plantagineum seed oil', 'titanium dioxide', 'parfum', 'polyhydroxystearic acid', 'sorbitan isostearate', 'vitamin d3', 'haematococcus pluvialis extract', 'malachite extract', 'tocopherol', 'alaria esculenta extract', 'cardiospermum halicacabum flower/leaf/vine extract', 'helianthus annuus seed oil', 'punica granatum seed oil', 'rubus idaeus extract', 'vaccinium macrocarpon fruit extract', 'fragaria ananassa (strawberry) seed oil', 'vaccinium corymbosum (blueberry) seed oil', 'capryloyl glycerin/sebacic acid copolymer', 'aluminium stearate', 'isostearic acid', 'alumina', 'polysorbate-20', 'gluconolactone', 'lecithin', 'sodium benzoate']","'Acne-prone', 'Enlarged pores'"
Holika Holika Aloe Soothing Essence 98% Mist,https://www.lookfantastic.com/holika-holika-aloe-soothing-essence-98-mist/12061939.html,Mist,£19.95,['Redness'],Dry,"['butylene glycol', '1,2-hexanediol', 'betaine', 'glycerin', 'aloe barbadenis extract', 'ectoin', 'aloe barbadenis extract', 'sodium hyaluronate', 'melissa officinalis leaf oil', 'dioscorea japonica root extract', 'laminaria japonica extract', 'pentylene glycol', 'centella asiatica extract', 'propanediol', 'gellan gum', 'ppg-26 buteth-26', 'castor oil', 'sodium citrate', 'calcium chloride', 'ethylhexyl glycerin', 'xanthan gum', 'citric acid', 'sodium benzoate', 'parfum']",'Redness'
ARK Skincare Hydrating Beauty Mist 150ml,https://www.lookfantastic.com/ark-skincare-hydrating-beauty-mist/11565069.html,Mist,£25.00,['Redness'],Dry,"['glycerin', 'polysorbate-20', 'phenoxyethanol', 'xylitylglucoside', 'anhydroxylitol', 'panthenol', 'lactic acid', 'xylitol', 'allantoin', 'aloe barbadenis extract', 'ethylhexyl glycerin', 'sodium pca', 'sodium lactate', 'sodium hyaluronate', 'mentha arvensis leaf oil', 'arganine', 'mentha aquatica extract', 'nymphaea coerulea flower extract', 'aspartic acid', 'phytic acid', 'pca', 'lycium barbarum extract', 'glycine', 'alanine', 'potassium sorbate', 'serine', 'limonene', 'valine', 'isoleucine', 'proline', 'threonine', 'sorbic acid', 'histidine', 'phenylalanine']",'Redness'
BBB London Rosewater Mist 50ml,https://www.lookfantastic.com/bbb-london-rosewater-mist/11893225.html,Mist,£22.00,['Redness'],Dry,"['rosa damascena', 'anthemis nobilis flower water', 'propanediol', 'polysorbate-20', 'panthenol', 'pentylene glycol', 'pvp', '1,2-hexanediol', 'gluconolactone', 'caprylhydroxamic acid', 'sodium benzoate', 'parfum', 'sodium hydroxide', 'helianthus annuus seed oil', 'sodium hyaluronate', 'citronellol', 'rosa alba flower extract', 'calcium gluconate']",'Redness'
Salcura Antiac Acne Clearing Spray (100ML),https://www.lookfantastic.com/salcura-antiac-acne-clearing-spray-100ml/10597527.html,Mist,£16.99,"['Acne-prone', 'Enlarged pores']",Oily,"['aloe barbadenis extract', 'glycerin', 'caprylyl wheat bran/straw glycosides (from wheat bran)', 'melaleuca alternifolia leaf extract', 'lecithin', 'zinc pca', 'bisabolol', 'p-anisic acid', 'calendula officinalis extract', 'chamomilla recutita flower oil', 'hippophae rhamnoides extract', 'lavandula angustifolia', 'rosmarinus officinalis extract', 'mentha piperita extract', 'sweet citrus aurantium dulcis oil (citrus aurantium dulcis)', 'eucalyptus globulus', 'tocopheryl acetate', 'cetearyl glucoside', 'fusel wheat bran/straw glycosides', 'phenoxyethanol', 'limonene', 'benzyl alcohol', 'decyl glucoside', 'glyceryl caprylate', 'polyglyceryl-5 oleate', 'sodium cocoyl glutamate', 'linalool', 'citral', 'geraniol', 'alcohol', 'arganine', 'glyceryl laurate', 'polyglyceryl-3 caprylate', 'polyglyceryl-4 coco-caprylate']","'Acne-prone', 'Enlarged pores'"
Löwengrip Moisture on the go Facial Mist 100ml,https://www.lookfantastic.com/lowengrip-moisture-on-the-go-facial-mist-100ml/12081480.html,Mist,£16.00,"['Acne-prone', 'Enlarged pores', 'Redness']",Oily,"['glycerin', 'propanediol', 'aloe barbadenis extract', 'phenoxyethanol', 'caprylyl glycol', 'polysorbate-20', 'allantoin', 'caprylhydroxamic acid', 'niacinamide', 'sodium starch octenylsuccinate', 'maltodextrin', 'calcium pantothenate', 'sodium ascorbyl phosphate', 'tocopheryl acetate', 'pyridoxine hcl', 'silica', 'parfum']","'Acne-prone', 'Enlarged pores', 'Redness'"
Natura Bissé Tolerance Toner 200ml,https://www.lookfantastic.com/natura-bisse-tolerance-toner-200ml/11329120.html,Mist,£46.00,['Redness'],Dry,"['glycerin', 'propylene glycol', 'peg-6 capric triglyceride', 'sambucus nigra', 'chamomilla recutita flower oil', 'camellia sinensis extract', 'arganine', 'ethylhexyl glycerin', 'pentylene glycol', 'urea', 'lactic acid', 'sodium lactate', 'serine', 'sorbitol', 'allantoin', 'sodium chloride', 'castor oil', 'disodium edta', 'potassium sorbate', 'sodium benzoate', 'phenoxyethanol', 'parfum', 'aroma', 'caramel']",'Redness'
Eve Lom Radiance Face Mist 48ml,https://www.lookfantastic.com/eve-lom-radiance-face-mist-48ml/11734868.html,Mist,£38.00,"['Acne-prone', 'Enlarged pores']",Oily,"['rosa damascena', 'propanediol', 'betaine', 'xylitylglucoside', 'maris aqua', 'zinc pca', 'anhydroxylitol', 'ectoin', 'xylitol', 'polyglyceryl-4 coco-caprylate', 'potassium sorbate', 'disodium edta', 'polyquaternium-51', 'tephrosia purpurea seed extract', 'magnesium aspartate', 'zinc gluconate', 'geraniol', 'rosa damascena', 'phenoxyethanol', 'citronellol', 'copper gluconate', 'hydrolyzed rhodophyceae extract', 'ethylhexyl glycerin']","'Acne-prone', 'Enlarged pores'"
NUXE Baume Levres Reve De Miel - Honey Lip Balm (15g),https://www.lookfantastic.com/nuxe-baume-levres-reve-de-miel-honey-lip-balm-15g/10548881.html,Balm,£10.00,['Redness'],Normal,"['cera alba', 'butyrospermum parkii', 'olus oil', 'lecithin', 'behenoxy dimethicon', 'prunus amygdalus dulcis', 'mel', 'dimethicon', 'capric triglyceride', 'citrus grandis', 'hydrogenated olus oil', 'rosa canina flower oil', 'tocopheryl acetate', 'tocopherol', 'citrus limon juice extract', 'glyceryl caprylate', 'allantoin', 'calendula officinalis extract', 'helianthus annuus seed oil', 'propolis extract', 'citric acid', 'limonene', 'citral', 'linalool', 'geraniol']",'Redness'
La Roche-Posay Cicaplast Baume B5 Soothing Repairing Balm 40ml,https://www.lookfantastic.com/la-roche-posay-cicaplast-baume-b5-soothing-repairing-balm-40ml/11091816.html,Balm,£7.50,"['Acne-prone', 'Enlarged pores', 'Redness']",Dry,"['hydrogenated polyisobutene', 'dimethicon', 'glycerin', 'butyrospermum parkii', 'panthenol', 'propanediol', 'butylene glycol', 'aluminum starch octenylsuccinate', 'cetyl dimethicon', 'trihydroxystearin', 'zinc gluconate', 'madecassoside', 'manganese gluconate', 'silica', 'ci 77002', 'magnesium sulfate', 'disodium edta', 'copper gluconate', 'capryloyl glycine', 'citric acid', 'acetylated glycol stearate', 'polyglyceryl-4 isostearate', 'tocopherol', 'pentaerythrityl tetra-di-t-butyl hydroxyhydrocinnamate', 'titanium dioxide']","'Acne-prone', 'Enlarged pores', 'Redness'"
La Roche-Posay Cicaplast Baume B5 Soothing Repairing Balm 100ml,https://www.lookfantastic.com/la-roche-posay-cicaplast-baume-b5-soothing-repairing-balm-100ml/11091815.html,Balm,£14.00,"['Acne-prone', 'Enlarged pores', 'Redness']",Dry,"['hydrogenated polyisobutene', 'dimethicon', 'glycerin', 'butyrospermum parkii', 'panthenol', 'propanediol', 'butylene glycol', 'aluminum starch octenylsuccinate', 'cetyl dimethicon', 'trihydroxystearin', 'zinc gluconate', 'madecassoside', 'manganese gluconate', 'silica', 'ci 77002', 'magnesium sulfate', 'disodium edta', 'copper gluconate', 'capryloyl glycine', 'citric acid', 'acetylated glycol stearate', 'polyglyceryl-4 isostearate', 'tocopherol', 'pentaerythrityl tetra-di-t-butyl hydroxyhydrocinnamate', 'titanium dioxide']","'Acne-prone', 'Enlarged pores', 'Redness'"
La Roche-Posay Cicaplast Baume B5 Repairing Balm SPF 50 40ml,https://www.lookfantastic.com/la-roche-posay-cicaplast-baume-b5-repairing-balm-spf-50-40ml/11259357.html,Balm,£8.00,"['Acne-prone', 'Enlarged pores', 'Redness']",Oily,"['homosalate', 'panthenol', 'ethylhexyl salicylate', 'butyl methoxydibenzoylmethane', 'octocrylene', 'alcohol denat', 'bis-ethylhexyloxyphenol methoxyphenyl triazine', 'styrene/acrylates', 'ethylhexyl triazone', 'triethanolamine', 'dimethicon', 'phenylbenzimidazole sulfonic acid', 'peg-8 laurate', 'sorbitan oleate', 'zinc gluconate', 'madecassoside', 'manganese gluconate', 'isohexadecane', 'sodium acrylates crosspolymer-2', 'silica', '2-oleamido-1', '3-octadecanediol', 'perlite', 'drometrizole trisiloxane', 'poloxamer 338', 'disodium edta', 'copper gluconate', 'caprylyl glycol', 'polysorbate 80', 'acrylamide/sodium', 'acrylates/c10-30 alkyl', 'bht', 'tocopherol', 'phenoxyethanol']","'Acne-prone', 'Enlarged pores', 'Redness'"
AMELIORATE Intensive Lip Treatment 15ml,https://www.lookfantastic.com/ameliorate-intensive-lip-treatment-15ml/12006887.html,Balm,£15.00,['Redness'],Dry,"['lanolin', 'glycerin', 'cetearyl alcohol', 'squalene', 'butyrospermum parkii', 'glyceryl stearate', 'peg‐100 stearate', 'c10‐30 cholesterol/lanosterol esters', 'cera alba', 'prunus amygdalus dulcis', 'aroma', 'avena sativa kernel extract', 'cucumis sativus extract', 'dimethicon', 'phenoxyethanol', 'phytosteryl', 'sesamium indicum seed oil', 'sodium benzoate', 'phospholipid', 'potassium sorbate', 'pentylene glycol', 'xanthan gum', 'calcium pca', 'hydrolyzed lactis proteinum', 'stearic acid', 'disodium edta', 'lactic acid', 'serine', 'sodium lactate', 'sorbitol', 'urea', 'saccharin', 'palmitic acid', 'sucrose stearate', 'bht', 'phenyl ethyl alcohol', 'sodium anisate', 'sodium chloride', 'sodium levulinate', 'citric acid', 'aloe barbadenis extract', 'glyceryl caprylate', 'nigella sativa', 'tocopherol', 'helianthus annuus seed oil', 'allantoin', 'p‐anisic acid']",'Redness'
Maybelline Baby Lips Cherry Me,https://www.lookfantastic.com/maybelline-baby-lips-cherry-me/10846607.html,Balm,£3.99,['Redness'],Unknown,"['polybutene', 'octyldodecanol', 'petrolatum', 'isopropyl myristate', 'polyethylene', 'ozokerite', 'diisostearyl malate', 'butyrospermum parkii', 'cera alba', 'vp/hexadecene copolymer', 'alumina', 'synthetic fluorphlogopite', 'aroma', 'pentaerythrityl tetra-di-t-butyl hydroxyhydrocinnamate', 'tocopheryl', 'tocopheryl acetate', 'calcium aluminum borosilicate', 'limonene', 'silica', 'mel', 'centella asiatica extract', 'ci 77002', 'linalool', 'benzyl benzoate', 'ci 77861', 'hexyl cinnamal eugenol', 'calcium sodium borosilicate', 'bht', 'dimethicon', 'parfum', 'titanium dioxide', 'ci 45410', 'ci 45380/red 22 lake', 'ci 77019', 'ci 77491', 'ci 77492', 'ci 77499', 'ci 15985', 'ci 19140', 'ci 42090', 'ci 75470']",'Redness'
Rituals The Ritual of Sakura Hand Balm 175ml,https://www.lookfantastic.com/rituals-the-ritual-of-sakura-hand-balm-175ml/11622133.html,Balm,£9.90,"['Acne-prone', 'Enlarged pores', 'Redness']",Dry,"['glycerin', 'cetearyl alcohol', 'cyclopentasiloxane', 'triheptanoin', 'cyclohexasiloxane', 'butyrospermum parkii', 'panthenol', 'dimethicon', 'ceteareth 20', 'oryza sativa bran', 'prunus avium (sweet cherry fruit) extract', 'allantoin', 'propylene glycol', 'sodium metabisulfite', 'magnesium aspartate', 'zinc gluconate', 'copper gluconate', 'sodium phytate', 'alcohol', 'ethylhexyl glycerin', 'tocopherol', 'parfum', 'benzyl salicylate', 'cinnamyl alcohol', 'citronellol', 'coumarin', 'geraniol', 'hexyl cinnamal', 'isoeugenol', 'linalool', 'butylphenyl methylpropional', 'alpha-isomethyl ionone', 'limonene', 'phenoxyethanol', 'potassium sorbate', 'sorbic acid', 'lactic acid', 'citric acid', 'sodium citrate']","'Acne-prone', 'Enlarged pores', 'Redness'"
First Aid Beauty Ultra Repair Intensive Lip Balm (10g),https://www.lookfantastic.com/first-aid-beauty-ultra-repair-intensive-lip-balm-10g/11244945.html,Balm,£16.00,['Redness'],Dry,"['cera alba', ""cire d'abeille)"", 'carthamus tinctorius extract', 'prunus amygdalus dulcis', 'butyrospermum parkii', 'lecithin', 'theobroma cacao extract', 'capric triglyceride', 'glycerin', 'aroma', 'triticum vulgare bran extract', 'colloidal oatmeal', 'urea', 'mel', 'miel)', 'chrysanthemum parthenium (feverfew) extract', 'camellia sinensis extract', 'glycyrrhiza glabra root extract', 'propolis extract', 'allantoin', 'vanilla planifolia extract', 'butylene glycol', 'caprylyl glycol', 'phenoxyethanol', 'leuconostoc/radish root ferment filtrate', 'sodium hydroxide', 'edta', 'eugenol']",'Redness'
Rituals The Ritual of Ayurveda Hand Balm 175ml,https://www.lookfantastic.com/rituals-the-ritual-of-ayurveda-hand-balm-175ml/11622137.html,Balm,£9.90,"['Acne-prone', 'Enlarged pores', 'Redness']",Dry,"['glycerin', 'cyclopentasiloxane', 'triheptanoin', 'cyclohexasiloxane', 'cetearyl alcohol', 'glyceryl stearate se', 'butyrospermum parkii', 'panthenol', 'ceteareth 20', 'dimethicon', 'rosa damascena', 'prunus amygdalus dulcis', 'prunus amygdalus dulcis', 'allantoin', 'magnesium', 'aspartate', 'zinc gluconate', 'copper', 'gluconate', 'phytic acid', 'ethylhexyl glycerin', 'tocopherol', 'parfum', 'benzyl benzoate', 'citral', 'citronellol', 'coumarin', 'hexyl cinnamal', 'linalool', 'butylphenyl methylpropional', 'limonene', 'phenoxyethanol', 'sodium benzoate', 'potassium sorbate', 'sorbic acid', 'lactic acid', 'citric acid', 'sodium hydroxide']","'Acne-prone', 'Enlarged pores', 'Redness'"
Rodial Bee Venom Cleansing Balm 100ml,https://www.lookfantastic.com/rodial-bee-venom-cleansing-balm-100ml/11289498.html,Balm,£65.00,"['Acne-prone', 'Enlarged pores']",Oily,"['prunus amygdalus dulcis', 'glycerin', 'glyceryl behenate', 'peg-8 capric triglyceride', 'polyglyceryl-3 diisostearate', 'simmondsia chinensis leaf extract', 'polysorbate-20', 'prunus armeniaca fruit extract', 'triticum vulgare bran extract', 'helianthus annuus seed oil', 'dipropylene glycol', 'ascorbyl tetraisopalmitate', 'salicylic acid', 'sodium palmitoyl proline', 'limonene', 'parfum', 'nymphaea alba flower extract', 'tocopherol', 'linalool', 'punica granatum seed oil', 'geraniol', 'farnesol', 'citral', 'bee venom', 'sodium benzoate', 'potassium sorbate']","'Acne-prone', 'Enlarged pores'"
OSKIA Micro Exfoliating Balm - 50ml,https://www.lookfantastic.com/oskia-micro-exfoliating-balm-50ml/10538952.html,Balm,£52.00,"['Acne-prone', 'Enlarged pores']",Oily,"['prunus amygdalus dulcis', 'glycerin', 'sesamium indicum seed oil', 'decyl oleate', 'glyceryl stearate', 'capric triglyceride', 'methyl sulphonyl methane', 'glyceryl dibehenate', 'silica', 'tribehenin', 'glyceryl caprylate', 'glyceryl behenate', 'helianthus annuus seed oil', 'coco glucoside', 'butyrospermum parkii', 'calendula officinalis extract', 'parfum', 'mentha piperita extract', 'benzyl alcohol', 'zinc glycine', 'inulin', 'alpha-glucan oligosaccharide', 'aleurites moluccanus seed oil', 'rosa canina flower oil', 'tocopherol', 'dehydroacetic acid', 'citronellol', 'geraniol']","'Acne-prone', 'Enlarged pores'"
